System,Control,Type,Air temperature (K),Process temperature (K),Rotational speed (rpm),Torque (Nm),Tool wear (min),Diagnostic,Year,Month,Day,Day_of_Week,Quarter,Temperature_Difference,Power_Index
38,B,M,300.0643584521385,310.03308117544367,2179.0,16.3,110.52423968684133,No failure,2015,8,13,3,3,9.968722723305177,35517.700000000004
38,B,L,300.0643584521385,310.03308117544367,1653.0,27.6,110.52423968684133,No failure,2015,11,10,1,4,9.968722723305177,45622.8
38,B,L,300.0643584521385,310.03308117544367,2025.0,21.4,110.52423968684133,No failure,2015,11,12,3,4,9.968722723305177,43335.0
38,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,53.6,66.0,No failure,2015,11,11,2,4,9.968722723305177,82610.5927234616
38,A,M,300.6,309.6,1503.0,39.9,110.52423968684133,No failure,2015,11,9,0,4,9.0,59969.7
38,A,M,300.7,309.6,1525.0,39.9,110.52423968684133,No failure,2015,11,11,2,4,8.900000000000034,60847.5
38,B,L,300.0643584521385,310.03308117544367,1423.0,49.1,110.52423968684133,No failure,2016,1,15,4,1,9.968722723305177,69869.3
38,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,44.7,76.0,No failure,2016,1,12,1,1,9.968722723305177,68893.53534960323
38,B,H,300.0643584521385,310.03308117544367,1495.0,36.5,110.52423968684133,No failure,2016,1,14,3,1,9.968722723305177,54567.5
38,B,M,300.0643584521385,310.03308117544367,1557.0,33.8,110.52423968684133,No failure,2016,5,5,3,2,9.968722723305177,52626.6
38,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,40.7,87.0,No failure,2016,7,14,3,3,9.968722723305177,62728.56574337476
38,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,46.0,89.0,No failure,2016,7,15,4,3,9.968722723305177,70897.1504716275
38,A,M,300.5,309.3,1589.0,39.9,110.52423968684133,No failure,2016,7,16,5,3,8.800000000000011,63401.1
38,A,L,300.5,309.3,1475.0,39.9,110.52423968684133,No failure,2016,9,25,6,3,8.800000000000011,58852.5
38,B,L,300.0643584521385,310.03308117544367,1442.0,43.2,110.52423968684133,No failure,2016,9,26,0,3,9.968722723305177,62294.4
38,B,L,300.0643584521385,310.03308117544367,1556.0,36.0,110.52423968684133,No failure,2016,12,8,3,4,9.968722723305177,56016.0
38,A,L,300.7,309.3,1425.0,39.9,110.52423968684133,No failure,2017,2,10,4,1,8.600000000000023,56857.5
38,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,38.3,102.0,No failure,2017,2,15,2,1,9.968722723305177,59029.58397963767
38,A,H,300.8,309.4,1474.0,39.9,110.52423968684133,No failure,2017,2,14,1,1,8.599999999999966,58812.6
38,A,L,300.8,309.4,1489.0,39.9,110.52423968684133,No failure,2017,5,22,0,2,8.599999999999966,59411.1
38,B,L,300.0643584521385,310.03308117544367,1946.0,20.5,110.52423968684133,No failure,2017,5,18,3,2,9.968722723305177,39893.0
38,A,M,300.8,309.4,1342.0,39.9,110.52423968684133,Heat Dissipation Failure,2017,5,20,5,2,8.599999999999966,53545.799999999996
38,B,M,300.0643584521385,310.03308117544367,1758.0,26.8,110.52423968684133,No failure,2017,5,17,2,2,9.968722723305177,47114.4
38,A,M,300.9,309.4,1724.0,39.9,110.52423968684133,No failure,2017,5,22,0,2,8.5,68787.59999999999
38,A,L,301.0,309.5,1430.0,39.9,110.52423968684133,No failure,2017,8,7,0,3,8.5,57057.0
38,A,L,300.9,309.5,1612.0,39.9,110.52423968684133,No failure,2017,8,3,3,3,8.600000000000023,64318.799999999996
38,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,43.4,126.0,No failure,2017,10,12,3,4,9.968722723305177,66889.92022757897
38,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,42.4,131.0,No failure,2018,2,6,1,1,9.968722723305177,65348.677826021856
38,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,28.1,133.0,No failure,2018,2,2,4,1,9.968722723305177,43308.91148375506
38,A,M,301.0,309.6,1397.0,39.9,110.52423968684133,No failure,2018,2,6,1,1,8.600000000000023,55740.299999999996
38,A,M,301.0,309.6,1588.0,39.9,110.52423968684133,No failure,2018,2,3,5,1,8.600000000000023,63361.2
38,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,42.0,141.0,No failure,2018,2,3,5,1,9.968722723305177,64732.180865399016
38,A,M,301.0,309.8,1594.0,39.9,110.52423968684133,No failure,2018,5,5,5,2,8.800000000000011,63600.6
38,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,39.3,146.0,No failure,2018,5,3,3,2,9.968722723305177,60570.82638119478
38,B,L,300.0643584521385,310.03308117544367,1493.0,38.9,110.52423968684133,No failure,2018,5,4,4,2,9.968722723305177,58077.7
38,A,H,301.2,309.8,1709.0,39.9,110.52423968684133,No failure,2018,5,6,6,2,8.600000000000023,68189.09999999999
38,A,L,301.1,309.6,1501.0,39.9,110.52423968684133,No failure,2018,5,3,3,2,8.5,59889.9
38,B,L,300.0643584521385,310.03308117544367,1668.0,30.8,110.52423968684133,No failure,2018,8,1,2,3,9.968722723305177,51374.4
38,A,L,301.1,309.6,1502.0,39.9,110.52423968684133,No failure,2018,7,31,1,3,8.5,59929.799999999996
38,B,M,300.0643584521385,310.03308117544367,1288.0,58.4,110.52423968684133,No failure,2018,8,1,2,3,9.968722723305177,75219.2
38,A,L,301.0,309.7,1491.0,39.9,110.52423968684133,No failure,2018,8,2,3,3,8.699999999999989,59490.9
38,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,39.6,167.0,No failure,2018,7,31,1,3,9.968722723305177,61033.19910166193
38,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,19.7,169.0,No failure,2018,10,22,0,4,9.968722723305177,30362.47531067525
38,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,32.9,171.0,No failure,2018,10,23,1,4,9.968722723305177,50706.875011229225
38,A,M,301.2,310.0,1625.0,39.9,110.52423968684133,No failure,2018,10,23,1,4,8.800000000000011,64837.5
38,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,17.8,176.0,No failure,2018,10,23,1,4,9.968722723305177,27434.114747716725
38,B,H,300.0643584521385,310.03308117544367,1469.0,39.7,110.52423968684133,No failure,2019,1,12,5,1,9.968722723305177,58319.3
38,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,36.3,184.0,No failure,2019,1,10,3,1,9.968722723305177,55947.09917652343
38,A,L,301.3,310.0,1344.0,39.9,110.52423968684133,No failure,2019,1,8,1,1,8.699999999999989,53625.6
38,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,44.1,188.0,No failure,2019,4,22,0,2,9.968722723305177,67968.78990866897
38,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,53.6,193.0,No failure,2019,4,27,5,2,9.968722723305177,82610.5927234616
38,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,56.8,195.0,Overstrain Failure,2019,8,10,5,3,9.968722723305177,87542.56840844438
38,B,L,300.0643584521385,310.03308117544367,1550.0,41.5,110.52423968684133,No failure,2019,8,10,5,3,9.968722723305177,64325.0
38,B,M,300.0643584521385,310.03308117544367,1525.0,37.8,110.52423968684133,No failure,2019,8,8,3,3,9.968722723305177,57644.99999999999
38,A,M,301.3,310.0,1696.0,39.9,110.52423968684133,No failure,2019,8,12,0,3,8.699999999999989,67670.4
38,B,L,300.0643584521385,310.03308117544367,1937.0,21.8,110.52423968684133,No failure,2019,11,9,5,4,9.968722723305177,42226.6
38,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,32.1,207.0,No failure,2019,11,9,5,4,9.968722723305177,49473.88108998354
38,B,M,300.0643584521385,310.03308117544367,1593.0,30.8,110.52423968684133,No failure,2019,11,10,6,4,9.968722723305177,49064.4
38,B,M,300.0643584521385,310.03308117544367,1565.0,36.0,110.52423968684133,No failure,2019,11,10,6,4,9.968722723305177,56340.0
39,B,L,300.0643584521385,310.03308117544367,1665.0,31.4,110.52423968684133,No failure,2014,4,22,1,2,9.968722723305177,52281.0
39,A,H,301.3,310.0,1532.0,39.9,110.52423968684133,No failure,2014,4,25,4,2,8.699999999999989,61126.799999999996
39,A,L,301.3,310.0,1438.0,39.9,110.52423968684133,No failure,2014,4,26,5,2,8.699999999999989,57376.2
39,A,L,301.3,310.1,1531.0,39.9,110.52423968684133,No failure,2014,7,7,0,3,8.800000000000011,61086.9
39,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,40.8,11.0,No failure,2014,7,7,0,3,9.968722723305177,62882.689983530465
39,A,L,301.2,309.9,1382.0,39.9,110.52423968684133,No failure,2014,10,18,5,4,8.699999999999989,55141.799999999996
39,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,50.8,15.0,No failure,2014,10,13,0,4,9.968722723305177,78295.11399910165
39,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,45.6,18.0,No failure,2014,10,16,3,4,9.968722723305177,70280.65351100464
39,A,L,301.2,309.9,1515.0,39.9,110.52423968684133,No failure,2014,10,16,3,4,8.699999999999989,60448.5
39,A,L,301.2,309.9,1449.0,39.9,110.52423968684133,No failure,2014,10,13,0,4,8.699999999999989,57815.1
39,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,50.7,25.0,No failure,2015,2,10,1,1,9.968722723305177,78140.98975894596
39,A,L,301.2,309.9,1687.0,39.9,110.52423968684133,No failure,2015,2,10,1,1,8.699999999999989,67311.3
39,A,L,301.2,310.0,1618.0,39.9,110.52423968684133,No failure,2015,2,11,2,1,8.800000000000011,64558.2
39,B,M,300.0643584521385,310.03308117544367,1558.0,32.6,110.52423968684133,No failure,2015,2,9,0,1,9.968722723305177,50790.8
39,A,L,301.3,310.1,1662.0,39.9,110.52423968684133,No failure,2015,2,10,1,1,8.800000000000011,66313.8
39,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,56.6,39.0,No failure,2015,4,25,5,2,9.968722723305177,87234.31992813296
39,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,42.3,42.0,No failure,2015,4,24,4,2,9.968722723305177,65194.553585866146
39,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,45.5,44.0,No failure,2015,4,22,2,2,9.968722723305177,70126.52927084893
39,A,L,301.3,310.3,1400.0,39.9,110.52423968684133,No failure,2015,4,23,3,2,9.0,55860.0
39,B,M,300.0643584521385,310.03308117544367,1357.0,54.5,110.52423968684133,No failure,2015,4,25,5,2,9.968722723305177,73956.5
39,A,L,301.1,310.2,1657.0,39.9,110.52423968684133,No failure,2015,8,23,6,3,9.099999999999966,66114.3
39,B,L,300.0643584521385,310.03308117544367,1496.0,43.4,110.52423968684133,No failure,2015,8,25,1,3,9.968722723305177,64926.4
39,A,M,301.2,310.3,1379.0,39.9,110.52423968684133,No failure,2015,8,25,1,3,9.100000000000023,55022.1
39,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,38.6,59.0,No failure,2015,8,20,3,3,9.968722723305177,59491.95670010481
39,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,38.1,61.0,No failure,2015,12,10,3,4,9.968722723305177,58721.33549932625
39,B,L,300.0643584521385,310.03308117544367,1390.0,45.8,110.52423968684133,No failure,2015,12,12,5,4,9.968722723305177,63661.99999999999
39,B,H,300.0643584521385,310.03308117544367,1538.0,38.4,110.52423968684133,No failure,2015,12,9,2,4,9.968722723305177,59059.2
39,A,L,301.3,310.5,1365.0,39.9,110.52423968684133,No failure,2015,12,9,2,4,9.199999999999989,54463.5
39,A,L,301.3,310.5,1503.0,39.9,110.52423968684133,No failure,2015,12,9,2,4,9.199999999999989,59969.7
39,B,L,300.0643584521385,310.03308117544367,1390.0,49.9,110.52423968684133,No failure,2016,3,10,3,1,9.968722723305177,69361.0
39,B,L,300.0643584521385,310.03308117544367,1497.0,45.7,110.52423968684133,No failure,2016,5,28,5,2,9.968722723305177,68412.90000000001
39,B,M,300.0643584521385,310.03308117544367,1577.0,48.3,110.52423968684133,No failure,2016,5,25,2,2,9.968722723305177,76169.09999999999
39,B,L,300.0643584521385,310.03308117544367,1432.0,54.3,110.52423968684133,No failure,2016,9,16,4,3,9.968722723305177,77757.59999999999
39,A,M,301.4,310.5,1563.0,39.9,110.52423968684133,No failure,2016,9,10,5,3,9.100000000000023,62363.7
39,A,L,301.4,310.4,1433.0,39.9,110.52423968684133,No failure,2016,9,12,0,3,9.0,57176.7
39,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,50.1,88.0,No failure,2016,11,29,1,4,9.968722723305177,77216.24431801168
39,B,L,300.0643584521385,310.03308117544367,1346.0,46.7,110.52423968684133,No failure,2016,11,30,2,4,9.968722723305177,62858.200000000004
39,A,L,301.3,310.4,1459.0,39.9,110.52423968684133,No failure,2016,12,3,5,4,9.099999999999966,58214.1
39,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,28.9,94.0,No failure,2017,3,8,2,1,9.968722723305177,44541.90540500075
39,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,31.9,96.0,No failure,2017,3,5,6,1,9.968722723305177,49165.6326096721
39,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,43.5,98.0,No failure,2017,3,8,2,1,9.968722723305177,67044.0444677347
39,A,M,301.5,310.6,1492.0,39.9,110.52423968684133,No failure,2017,5,27,5,2,9.100000000000023,59530.799999999996
39,A,M,301.4,310.5,1217.0,39.9,110.52423968684133,No failure,2017,5,24,2,2,9.100000000000023,48558.299999999996
39,B,L,300.0643584521385,310.03308117544367,1636.0,28.7,110.52423968684133,No failure,2017,5,24,2,2,9.968722723305177,46953.2
39,A,L,301.4,310.4,1436.0,39.9,110.52423968684133,No failure,2017,8,2,2,3,9.0,57296.4
39,B,L,300.0643584521385,310.03308117544367,1689.0,30.6,110.52423968684133,No failure,2017,7,31,0,3,9.968722723305177,51683.4
39,A,L,301.5,310.5,2289.0,39.9,110.52423968684133,No failure,2017,8,4,4,3,9.0,91331.09999999999
39,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,41.0,114.0,No failure,2017,9,30,5,3,9.968722723305177,63190.93846384189
39,A,L,301.5,310.5,1351.0,39.9,110.52423968684133,No failure,2017,10,4,2,4,9.0,53904.9
39,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,36.7,118.0,No failure,2017,10,5,3,4,9.968722723305177,56563.59613714628
39,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,34.1,120.0,No failure,2017,10,4,2,4,9.968722723305177,52556.36589309777
39,B,L,300.0643584521385,310.03308117544367,1587.0,33.7,110.52423968684133,No failure,2018,1,14,6,1,9.968722723305177,53481.9
39,B,L,300.0643584521385,310.03308117544367,1962.0,20.2,110.52423968684133,No failure,2018,5,13,6,2,9.968722723305177,39632.4
39,A,M,301.5,310.6,2432.0,39.9,110.52423968684133,No failure,2018,5,13,6,2,9.100000000000023,97036.8
39,B,L,300.0643584521385,310.03308117544367,1418.0,43.9,110.52423968684133,No failure,2018,5,12,5,2,9.968722723305177,62250.2
39,B,L,300.0643584521385,310.03308117544367,1683.0,29.7,110.52423968684133,No failure,2018,8,24,4,3,9.968722723305177,49985.1
39,B,L,300.0643584521385,310.03308117544367,1385.0,50.7,110.52423968684133,No failure,2018,8,25,5,3,9.968722723305177,70219.5
39,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,44.5,135.0,No failure,2018,12,11,1,4,9.968722723305177,68585.28686929181
39,B,M,300.0643584521385,310.03308117544367,1671.0,31.6,110.52423968684133,No failure,2018,12,14,4,4,9.968722723305177,52803.600000000006
39,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,49.5,140.0,No failure,2019,2,20,2,1,9.968722723305177,76291.4988770774
39,A,M,301.6,310.8,1548.0,39.9,110.52423968684133,No failure,2019,2,21,3,1,9.199999999999989,61765.2
39,A,L,301.7,310.9,1705.0,39.9,110.52423968684133,No failure,2019,2,18,0,1,9.199999999999989,68029.5
39,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,35.4,148.0,No failure,2019,2,22,4,1,9.968722723305177,54559.98101512202
39,A,L,301.6,310.8,1564.0,39.9,110.52423968684133,No failure,2019,2,18,0,1,9.199999999999989,62403.6
39,B,M,300.0643584521385,310.03308117544367,1510.0,40.9,110.52423968684133,No failure,2019,5,8,2,2,9.968722723305177,61759.0
39,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,45.2,155.0,No failure,2019,5,10,4,2,9.968722723305177,69664.1565503818
39,B,M,300.0643584521385,310.03308117544367,1452.0,44.1,110.52423968684133,No failure,2019,5,11,5,2,9.968722723305177,64033.200000000004
39,A,H,301.4,310.7,1329.0,39.9,110.52423968684133,No failure,2019,5,7,1,2,9.300000000000011,53027.1
39,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,52.4,165.0,No failure,2019,8,13,1,3,9.968722723305177,80761.10184159306
39,A,M,301.5,310.8,1628.0,39.9,110.52423968684133,No failure,2019,11,24,6,4,9.300000000000011,64957.2
39,B,L,300.0643584521385,310.03308117544367,1706.0,27.9,110.52423968684133,No failure,2019,11,22,4,4,9.968722723305177,47597.399999999994
39,B,L,300.0643584521385,310.03308117544367,1594.0,34.1,110.52423968684133,No failure,2020,2,24,0,1,9.968722723305177,54355.4
39,B,L,300.0643584521385,310.03308117544367,1761.0,24.3,110.52423968684133,No failure,2020,5,1,4,2,9.968722723305177,42792.3
39,A,L,301.3,310.6,1529.0,39.9,110.52423968684133,No failure,2020,4,28,1,2,9.300000000000011,61007.1
39,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,40.7,178.0,No failure,2020,4,27,0,2,9.968722723305177,62728.56574337476
39,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,27.8,181.0,No failure,2020,4,30,3,2,9.968722723305177,42846.53876328792
39,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,62.6,183.0,Overstrain Failure,2020,8,24,0,3,9.968722723305177,96481.77433747567
39,A,L,301.4,310.8,1680.0,39.9,110.52423968684133,No failure,2020,12,20,6,4,9.400000000000034,67032.0
39,B,L,300.0643584521385,310.03308117544367,1610.0,34.6,110.52423968684133,No failure,2020,12,26,5,4,9.968722723305177,55706.0
39,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,31.6,189.0,No failure,2021,4,5,0,2,9.968722723305177,48703.25988920497
39,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,40.2,191.0,No failure,2021,4,4,6,2,9.968722723305177,61957.944542596204
39,B,L,300.0643584521385,310.03308117544367,1367.0,49.0,110.52423968684133,No failure,2021,4,5,0,2,9.968722723305177,66983.0
39,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,57.8,195.0,Overstrain Failure,2021,7,7,2,3,9.968722723305177,89083.8108100015
39,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,51.7,197.0,No failure,2021,7,3,5,3,9.968722723305177,79682.23216050307
39,B,L,300.0643584521385,310.03308117544367,1522.0,36.6,110.52423968684133,No failure,2021,7,6,1,3,9.968722723305177,55705.200000000004
39,A,L,301.5,310.6,1525.0,39.9,110.52423968684133,No failure,2021,7,5,0,3,9.100000000000023,60847.5
39,B,L,300.0643584521385,310.03308117544367,1394.0,46.5,110.52423968684133,No failure,2021,7,6,1,3,9.968722723305177,64821.0
39,B,L,300.0643584521385,310.03308117544367,1519.0,40.7,110.52423968684133,No failure,2021,9,5,6,3,9.968722723305177,61823.3
39,A,L,301.4,310.6,1445.0,39.9,110.52423968684133,No failure,2021,11,29,0,4,9.200000000000045,57655.5
39,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,43.3,212.0,No failure,2021,11,28,6,4,9.968722723305177,66735.79598742326
40,A,L,301.4,310.5,1633.0,39.9,110.52423968684133,No failure,2014,3,16,6,1,9.100000000000023,65156.7
40,A,M,301.4,310.6,1630.0,39.9,110.52423968684133,No failure,2014,3,17,0,1,9.200000000000045,65037.0
40,A,M,301.4,310.7,1692.0,39.9,110.52423968684133,No failure,2014,3,13,3,1,9.300000000000011,67510.8
40,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,26.2,8.0,No failure,2014,3,14,4,1,9.968722723305177,40380.55092079653
40,B,L,300.0643584521385,310.03308117544367,1350.0,58.5,110.52423968684133,No failure,2014,3,13,3,1,9.968722723305177,78975.0
40,B,L,300.0643584521385,310.03308117544367,2760.0,8.0,110.52423968684133,Power Failure,2014,7,5,5,3,9.968722723305177,22080.0
40,B,L,300.0643584521385,310.03308117544367,1584.0,32.2,110.52423968684133,No failure,2014,7,7,0,3,9.968722723305177,51004.8
40,A,L,301.4,310.7,1989.0,39.9,110.52423968684133,No failure,2014,7,6,6,3,9.300000000000011,79361.09999999999
40,B,L,300.0643584521385,310.03308117544367,1431.0,44.3,110.52423968684133,No failure,2014,7,8,1,3,9.968722723305177,63393.299999999996
40,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,35.2,23.0,No failure,2014,11,6,3,4,9.968722723305177,54251.73253481061
