Date,System,Control,Type,Air temperature (K),Process temperature (K),Rotational speed (rpm),Torque (Nm),Tool wear (min),Diagnostic
2019-09-15 18:43:00,17,B,L,300.0643584521385,310.03308117544367,1771.0,26.2,110.52423968684131,No failure
2019-11-30 06:08:00,17,A,L,298.0,308.7,1506.0,39.9,110.52423968684131,No failure
2019-11-29 21:44:00,17,B,L,300.0643584521385,310.03308117544367,1626.0,36.7,110.52423968684131,No failure
2020-03-22 22:13:00,17,B,L,300.0643584521385,310.03308117544367,1610.0,33.7,110.52423968684131,No failure
2020-03-22 02:21:00,17,A,M,298.0,308.6,1376.0,39.9,110.52423968684131,No failure
2020-03-23 11:58:00,17,A,M,298.0,308.6,1507.0,39.9,110.52423968684131,No failure
2020-07-24 00:00:00,17,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,37.7,220.0,Tool Wear Failure
2014-03-27 17:01:00,18,B,M,300.0643584521385,310.03308117544367,1547.0,38.9,110.52423968684131,No failure
2014-03-29 05:52:00,18,B,L,300.0643584521385,310.03308117544367,1642.0,30.3,110.52423968684131,No failure
2014-06-27 05:43:00,18,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,36.3,5.0,No failure
2014-06-29 01:08:00,18,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,32.9,10.0,No failure
2014-06-27 20:11:00,18,A,M,298.1,308.8,1628.0,39.9,110.52423968684131,No failure
2014-07-02 12:55:00,18,A,M,298.2,308.9,1614.0,39.9,110.52423968684131,No failure
2014-10-09 05:43:00,18,A,L,298.2,308.9,1278.0,39.9,110.52423968684131,No failure
2014-10-12 21:34:00,18,B,M,300.0643584521385,310.03308117544367,1408.0,38.8,110.52423968684131,No failure
2014-10-13 00:13:00,18,A,H,298.2,309.0,1371.0,39.9,110.52423968684131,No failure
2014-10-11 00:10:00,18,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,38.5,28.0,No failure
2015-02-10 17:00:00,18,B,L,300.0643584521385,310.03308117544367,1472.0,40.1,110.52423968684131,No failure
2015-02-07 05:05:00,18,A,M,298.2,308.9,1585.0,39.9,110.52423968684131,No failure
2015-05-16 06:44:00,18,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,37.7,36.0,No failure
2015-05-12 13:12:00,18,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,36.9,41.0,No failure
2015-05-13 08:46:00,18,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,35.8,43.0,No failure
2015-05-12 05:18:00,18,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,13.8,45.0,No failure
2015-05-13 14:36:00,18,A,L,298.1,309.0,1787.0,39.9,110.52423968684131,No failure
2015-09-07 13:13:00,18,A,H,298.1,309.1,1425.0,39.9,110.52423968684131,No failure
2015-11-16 02:51:00,18,B,L,300.0643584521385,310.03308117544367,1559.0,34.0,110.52423968684131,No failure
2015-11-16 22:33:00,18,A,L,298.1,309.0,1557.0,39.9,110.52423968684131,No failure
2015-11-17 17:35:00,18,A,L,298.1,309.0,1497.0,39.9,110.52423968684131,No failure
2015-11-14 06:39:00,18,A,H,298.1,309.0,1438.0,39.9,110.52423968684131,No failure
2015-11-16 20:56:00,18,A,M,298.1,308.9,1417.0,39.9,110.52423968684131,No failure
2016-02-21 03:19:00,18,A,M,298.0,308.9,1339.0,39.9,110.52423968684131,No failure
2016-02-21 19:44:00,18,A,L,298.0,308.8,1757.0,39.9,110.52423968684131,No failure
2016-02-21 05:39:00,18,A,L,298.0,308.8,1581.0,39.9,110.52423968684131,No failure
2016-02-22 09:30:00,18,B,M,300.0643584521385,310.03308117544367,1326.0,54.4,110.52423968684131,No failure
2016-02-18 08:19:00,18,A,M,298.4,309.1,1467.0,39.9,110.52423968684131,No failure
2016-06-19 04:22:00,18,B,L,300.0643584521385,310.03308117544367,1798.0,29.6,110.52423968684131,No failure
2016-06-16 02:03:00,18,A,M,298.5,309.2,1449.0,39.9,110.52423968684131,No failure
2016-06-21 11:18:00,18,B,M,300.0643584521385,310.03308117544367,1525.0,39.3,110.52423968684131,No failure
2016-09-25 21:41:00,18,A,L,298.4,309.0,2304.0,39.9,110.52423968684131,No failure
2016-09-26 15:39:00,18,A,L,298.3,308.9,1379.0,39.9,110.52423968684131,No failure
2016-09-20 20:36:00,18,A,L,298.4,308.9,1628.0,39.9,110.52423968684131,No failure
2016-09-23 15:57:00,18,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,52.7,95.0,No failure
2016-09-22 16:24:00,18,B,M,300.0643584521385,310.03308117544367,1544.0,38.8,110.52423968684131,No failure
2017-01-05 00:02:00,18,A,L,298.4,308.9,1391.0,39.9,110.52423968684131,No failure
2017-01-05 01:10:00,18,B,L,300.0643584521385,310.03308117544367,1348.0,55.5,110.52423968684131,No failure
2017-01-02 09:27:00,18,B,M,300.0643584521385,310.03308117544367,1349.0,52.1,110.52423968684131,No failure
2017-01-06 20:32:00,18,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,29.5,107.0,No failure
2017-03-08 07:28:00,18,A,L,298.4,308.9,1638.0,39.9,110.52423968684131,No failure
2017-05-20 21:24:00,18,A,L,298.4,308.8,1458.0,39.9,110.52423968684131,No failure
2017-05-17 01:16:00,18,B,L,300.0643584521385,310.03308117544367,1781.0,27.8,110.52423968684131,No failure
2017-05-21 16:03:00,18,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,59.1,115.0,No failure
2017-05-18 05:41:00,18,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,31.7,117.0,No failure
2017-05-19 07:17:00,18,B,L,300.0643584521385,310.03308117544367,1491.0,42.0,110.52423968684131,No failure
2017-08-30 08:55:00,18,A,H,298.4,308.5,1398.0,39.9,110.52423968684131,No failure
2017-08-28 04:17:00,18,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,30.6,127.0,No failure
2017-08-28 13:00:00,18,A,M,298.2,308.3,1476.0,39.9,110.52423968684131,No failure
2017-08-29 02:18:00,18,B,L,300.0643584521385,310.03308117544367,1458.0,41.8,110.52423968684131,No failure
2017-08-28 23:52:00,18,B,M,300.0643584521385,310.03308117544367,1510.0,39.9,110.52423968684131,No failure
2017-11-16 17:08:00,18,B,L,300.0643584521385,310.03308117544367,1388.0,53.8,110.52423968684131,No failure
2017-11-17 10:51:00,18,B,L,300.0643584521385,310.03308117544367,2216.0,16.8,110.52423968684131,No failure
2018-01-30 13:43:00,18,A,L,298.2,308.3,1402.0,39.9,110.52423968684131,No failure
2018-01-31 19:25:00,18,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,19.0,143.0,No failure
2018-04-28 05:16:00,18,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,42.1,146.0,No failure
2018-04-26 11:19:00,18,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,44.8,148.0,No failure
2018-04-26 12:37:00,18,A,L,298.1,308.2,1521.0,39.9,110.52423968684131,No failure
2018-04-28 19:17:00,18,A,L,298.2,308.2,1407.0,39.9,110.52423968684131,No failure
2018-04-26 12:22:00,18,B,M,300.0643584521385,310.03308117544367,1654.0,35.3,110.52423968684131,No failure
2018-07-30 11:13:00,18,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,43.5,158.0,No failure
2018-11-22 22:48:00,18,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,37.3,160.0,No failure
2018-11-22 00:43:00,18,B,L,300.0643584521385,310.03308117544367,1230.0,59.6,110.52423968684131,No failure
2019-03-14 17:30:00,18,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,42.4,164.0,No failure
2019-05-25 00:44:00,18,A,L,298.2,308.2,1478.0,39.9,110.52423968684131,No failure
2019-05-25 15:09:00,18,B,L,300.0643584521385,310.03308117544367,2057.0,18.0,110.52423968684131,No failure
2019-09-07 12:37:00,18,A,L,298.3,308.4,1490.0,39.9,110.52423968684131,No failure
2019-11-11 03:31:00,18,B,L,300.0643584521385,310.03308117544367,1484.0,43.4,110.52423968684131,No failure
2019-11-07 08:22:00,18,A,L,298.3,308.4,1593.0,39.9,110.52423968684131,No failure
2019-11-10 23:01:00,18,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,43.8,176.0,No failure
2019-11-10 00:09:00,18,B,M,300.0643584521385,310.03308117544367,1444.0,47.5,110.52423968684131,No failure
2019-11-11 23:50:00,18,A,M,298.2,308.3,1560.0,39.9,110.52423968684131,No failure
2020-02-09 13:36:00,18,B,H,300.0643584521385,310.03308117544367,1530.0,42.0,110.52423968684131,No failure
2020-02-07 03:39:00,18,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,61.0,189.0,Overstrain Failure
2020-02-07 02:47:00,18,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,33.3,191.0,No failure
2020-04-25 00:35:00,18,B,L,300.0643584521385,310.03308117544367,1400.0,48.7,110.52423968684131,No failure
2020-08-13 20:58:00,18,B,M,300.0643584521385,310.03308117544367,1486.0,44.2,110.52423968684131,No failure
2020-08-18 21:13:00,18,A,M,298.2,308.3,1448.0,39.9,110.52423968684131,No failure
2020-08-17 23:40:00,18,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,32.0,202.0,No failure
2020-08-14 14:58:00,18,A,M,298.1,308.3,1453.0,39.9,110.52423968684131,No failure
2020-08-16 07:42:00,18,B,L,300.0643584521385,310.03308117544367,1497.0,37.7,110.52423968684131,No failure
2020-10-30 13:01:00,18,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,49.4,209.0,No failure
2021-01-19 18:13:00,18,B,L,300.0643584521385,310.03308117544367,1592.0,38.2,110.52423968684131,No failure
2021-01-18 02:46:00,18,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,34.7,213.0,No failure
2021-05-18 23:09:00,18,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,51.2,215.0,No failure
2021-05-17 17:12:00,18,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,52.9,218.0,Overstrain Failure
2014-04-13 09:11:00,19,A,L,298.0,308.1,1877.0,39.9,110.52423968684131,No failure
2014-04-11 06:11:00,19,B,L,300.0643584521385,310.03308117544367,1531.0,40.8,110.52423968684131,No failure
2014-04-13 15:51:00,19,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,36.7,4.0,No failure
2014-06-25 20:35:00,19,B,L,300.0643584521385,310.03308117544367,1490.0,46.2,110.52423968684131,No failure
2014-06-27 13:18:00,19,A,M,297.8,307.8,1543.0,39.9,110.52423968684131,No failure
2014-06-26 03:34:00,19,A,L,297.8,307.8,1597.0,39.9,110.52423968684131,No failure
2014-10-14 04:16:00,19,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,33.5,13.0,No failure
2014-10-15 19:51:00,19,A,M,297.8,307.8,1622.0,39.9,110.52423968684131,No failure
2015-01-11 03:40:00,19,B,L,300.0643584521385,310.03308117544367,1452.0,39.8,110.52423968684131,No failure
2015-03-23 14:30:00,19,A,L,297.8,307.8,1396.0,39.9,110.52423968684131,No failure
2015-07-05 00:50:00,19,A,L,297.8,307.7,1505.0,39.9,110.52423968684131,No failure
2015-07-07 14:41:00,19,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,48.3,27.0,No failure
2015-07-04 07:52:00,19,A,L,297.8,307.7,1393.0,39.9,110.52423968684131,No failure
2015-07-06 08:26:00,19,B,L,300.0643584521385,310.03308117544367,1581.0,34.9,110.52423968684131,No failure
2015-07-04 19:55:00,19,B,L,300.0643584521385,310.03308117544367,1573.0,37.9,110.52423968684131,No failure
2015-09-25 23:59:00,19,B,M,300.0643584521385,310.03308117544367,1726.0,27.3,110.52423968684131,No failure
2015-09-28 17:50:00,19,A,M,297.9,307.9,1540.0,39.9,110.52423968684131,No failure
2015-09-30 06:29:00,19,A,L,297.9,308.0,1296.0,39.9,110.52423968684131,No failure
2016-01-08 16:03:00,19,A,M,297.8,307.9,1802.0,39.9,110.52423968684131,No failure
2016-04-13 21:00:00,19,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,48.6,46.0,No failure
2016-04-11 12:20:00,19,B,H,300.0643584521385,310.03308117544367,1662.0,30.7,110.52423968684131,No failure
2016-04-12 18:17:00,19,B,L,300.0643584521385,310.03308117544367,1563.0,34.3,110.52423968684131,No failure
2016-07-23 03:26:00,19,B,L,300.0643584521385,310.03308117544367,1286.0,59.5,110.52423968684131,No failure
2016-10-02 15:20:00,19,A,L,297.9,307.7,1590.0,39.9,110.52423968684131,No failure
2017-01-29 07:09:00,19,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,43.7,59.0,No failure
2017-01-31 05:00:00,19,A,L,297.7,307.6,1844.0,39.9,110.52423968684131,No failure
2017-04-29 20:27:00,19,B,H,300.0643584521385,310.03308117544367,1538.0,38.3,110.52423968684131,No failure
2017-04-29 02:42:00,19,B,L,300.0643584521385,310.03308117544367,1921.0,22.9,110.52423968684131,No failure
2017-08-07 20:12:00,19,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,57.9,70.0,No failure
2017-08-06 04:45:00,19,A,L,297.9,307.8,1365.0,39.9,110.52423968684131,No failure
2017-10-31 09:27:00,19,A,M,297.9,307.8,1303.0,39.9,110.52423968684131,No failure
2017-10-31 07:52:00,19,B,L,300.0643584521385,310.03308117544367,1499.0,37.5,110.52423968684131,No failure
2018-02-11 06:16:00,19,B,L,300.0643584521385,310.03308117544367,1451.0,38.2,110.52423968684131,No failure
2018-02-10 02:33:00,19,B,M,300.0643584521385,310.03308117544367,1336.0,54.4,110.52423968684131,No failure
2018-02-13 17:29:00,19,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,44.5,85.0,No failure
2018-02-10 15:26:00,19,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,39.2,87.0,No failure
2018-02-13 12:55:00,19,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,43.6,89.0,No failure
2018-05-06 11:31:00,19,B,L,300.0643584521385,310.03308117544367,1476.0,45.2,110.52423968684131,No failure
2018-05-05 07:24:00,19,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,58.5,93.0,No failure
2018-05-01 22:22:00,19,A,L,297.8,307.8,1383.0,39.9,110.52423968684131,No failure
2018-05-04 08:32:00,19,B,L,300.0643584521385,310.03308117544367,1505.0,37.3,110.52423968684131,No failure
2018-07-05 21:24:00,19,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,33.9,102.0,No failure
2018-09-19 22:44:00,19,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,45.0,104.0,No failure
2018-09-20 10:41:00,19,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,43.5,106.0,No failure
2018-12-21 21:42:00,19,A,L,298.0,307.8,1567.0,39.9,110.52423968684131,No failure
2018-12-16 22:32:00,19,B,M,300.0643584521385,310.03308117544367,1555.0,37.0,110.52423968684131,No failure
2019-03-17 07:19:00,19,A,H,298.0,307.8,1588.0,39.9,110.52423968684131,No failure
2019-03-17 06:38:00,19,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,37.7,119.0,No failure
2019-03-21 02:25:00,19,B,L,300.0643584521385,310.03308117544367,1622.0,33.3,110.52423968684131,No failure
2019-06-27 09:49:00,19,A,L,297.9,307.8,1538.0,39.9,110.52423968684131,No failure
2019-06-27 03:03:00,19,B,M,300.0643584521385,310.03308117544367,1527.0,42.8,110.52423968684131,No failure
2019-06-24 15:02:00,19,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,28.9,128.0,No failure
2019-06-22 08:08:00,19,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,50.2,130.0,No failure
2019-06-22 17:13:00,19,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,37.8,132.0,No failure
2019-10-07 03:12:00,19,B,M,300.0643584521385,310.03308117544367,1417.0,51.0,110.52423968684131,No failure
2019-10-04 06:31:00,19,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,51.7,140.0,No failure
2020-01-09 07:03:00,19,A,H,297.9,307.8,1635.0,39.9,110.52423968684131,No failure
2020-04-13 17:35:00,19,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,57.3,147.0,No failure
2020-04-13 02:00:00,19,A,L,298.2,308.1,1379.0,39.9,110.52423968684131,No failure
2020-04-14 07:56:00,19,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,35.9,151.0,No failure
2020-06-26 00:24:00,19,B,L,300.0643584521385,310.03308117544367,1532.0,42.5,110.52423968684131,No failure
2020-06-23 11:49:00,19,A,M,298.1,308.0,1374.0,39.9,110.52423968684131,No failure
2020-06-23 05:41:00,19,B,H,300.0643584521385,310.03308117544367,1570.0,35.3,110.52423968684131,No failure
2020-06-20 23:09:00,19,A,L,298.1,308.0,1697.0,39.9,110.52423968684131,No failure
2020-09-25 04:18:00,19,A,L,298.2,308.0,1499.0,39.9,110.52423968684131,No failure
2020-09-24 23:16:00,19,A,M,298.2,308.0,1411.0,39.9,110.52423968684131,No failure
2020-12-14 22:43:00,19,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,45.5,171.0,No failure
2020-12-10 04:14:00,19,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,28.6,176.0,No failure
2020-12-12 11:22:00,19,B,L,300.0643584521385,310.03308117544367,1535.0,38.0,110.52423968684131,No failure
2020-12-11 08:40:00,19,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,39.7,181.0,No failure
2021-03-27 14:45:00,19,A,L,298.2,307.9,1551.0,39.9,110.52423968684131,No failure
2021-03-29 09:41:00,19,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,27.2,188.0,No failure
2021-03-25 05:29:00,19,A,L,298.2,307.9,1551.0,39.9,110.52423968684131,No failure
2021-06-06 08:08:00,19,B,L,300.0643584521385,310.03308117544367,1544.0,31.4,110.52423968684131,No failure
2021-06-08 19:23:00,19,A,L,298.2,307.8,1528.0,39.9,110.52423968684131,No failure
2021-09-25 03:50:00,19,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,35.8,196.0,No failure
2021-12-02 09:56:00,19,A,L,298.1,307.8,1432.0,39.9,110.52423968684131,No failure
2021-12-01 15:04:00,19,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,43.7,200.0,No failure
2021-12-02 04:59:00,19,A,L,298.1,307.8,1540.0,39.9,110.52423968684131,No failure
2021-11-30 07:51:00,19,B,L,300.0643584521385,310.03308117544367,1407.0,43.9,110.52423968684131,No failure
2021-11-28 19:20:00,19,A,H,297.9,307.6,1418.0,39.9,110.52423968684131,No failure
2022-02-24 03:24:00,19,B,M,300.0643584521385,310.03308117544367,1647.0,30.8,110.52423968684131,No failure
2022-02-25 16:22:00,19,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,32.8,215.0,No failure
2022-05-14 02:52:00,19,B,L,300.0643584521385,310.03308117544367,1792.0,27.9,110.52423968684131,No failure
2022-05-14 10:40:00,19,B,M,300.0643584521385,310.03308117544367,1610.0,34.6,110.52423968684131,No failure
2022-05-18 00:18:00,19,B,M,300.0643584521385,310.03308117544367,1804.0,26.0,110.52423968684131,No failure
2022-07-22 19:08:00,19,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,36.1,225.0,Tool Wear Failure
2014-04-06 18:42:00,20,A,M,297.9,307.4,1403.0,39.9,110.52423968684131,No failure
2014-04-09 01:54:00,20,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,44.5,3.0,No failure
2014-04-07 13:08:00,20,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,26.3,5.0,No failure
2014-07-12 17:00:00,20,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,28.7,7.0,No failure
2014-07-10 12:56:00,20,A,L,297.9,307.3,1502.0,39.9,110.52423968684131,No failure
2014-07-09 18:40:00,20,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,35.5,14.0,No failure
2014-07-10 06:39:00,20,A,L,297.9,307.5,1561.0,39.9,110.52423968684131,No failure
2014-07-09 11:19:00,20,A,M,297.9,307.4,1435.0,39.9,110.52423968684131,No failure
2014-10-29 18:15:00,20,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,38.3,21.0,No failure
2014-10-26 06:14:00,20,A,M,298.1,307.6,1764.0,39.9,110.52423968684131,No failure
2014-10-27 01:10:00,20,B,H,300.0643584521385,310.03308117544367,1683.0,27.8,110.52423968684131,No failure
2015-01-28 22:25:00,20,B,L,300.0643584521385,310.03308117544367,1618.0,35.2,110.52423968684131,No failure
2015-04-02 05:07:00,20,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,41.6,33.0,No failure
2015-04-04 03:33:00,20,B,L,300.0643584521385,310.03308117544367,1550.0,39.0,110.52423968684131,No failure
2015-04-02 00:50:00,20,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,44.0,37.0,No failure
2015-06-21 08:26:00,20,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,38.0,40.0,No failure
2015-06-19 20:35:00,20,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,48.3,42.0,No failure
2015-06-22 08:20:00,20,A,M,298.0,307.6,1844.0,39.9,110.52423968684131,No failure
2015-06-21 03:21:00,20,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,42.5,47.0,No failure
2015-06-19 15:24:00,20,B,L,300.0643584521385,310.03308117544367,1430.0,47.3,110.52423968684131,No failure
2015-10-15 14:16:00,20,A,M,298.1,307.8,1636.0,39.9,110.52423968684131,No failure
2015-10-20 18:02:00,20,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,44.7,54.0,No failure
2015-10-18 22:22:00,20,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,32.6,57.0,No failure
2015-10-17 04:01:00,20,A,L,298.2,307.8,1521.0,39.9,110.52423968684131,No failure
2015-10-17 19:50:00,20,B,L,300.0643584521385,310.03308117544367,1439.0,41.6,110.52423968684131,No failure
